frame_index,left_toe_speed,right_toe_speed,left_ankle_speed,right_ankle_speed,left_knee_speed,right_knee_speed,left_toe_vertical_delta,right_toe_vertical_delta,toe_tapping_rate_proxy,toe_lr_asymmetry
1,1194.7949,1169.4556,1371.8096,1127.2662,1142.3547,981.0737,9.643738,8.774048,1182.1252,0.021435423
2,1609.8674,1787.6489,1782.4946,1792.5197,1783.6888,1604.9116,5.948059,6.2401123,1698.7582,0.1046538
3,284.2185,386.28067,280.37726,310.73212,124.747955,147.65326,1.1583252,1.4379883,335.24957,0.3044364
4,363.25964,458.4943,345.8052,463.6488,382.95737,426.08627,0.8364258,0.92266846,410.87695,0.23178387
5,130.45006,453.60724,232.52481,443.85135,504.59866,272.4381,0.4277954,0.99383545,292.02866,1.106594
6,1787.7145,1668.5554,1809.6807,1690.7574,1940.7494,1722.8748,1.6454468,3.5186768,1728.135,0.068952404
7,585.3275,618.5501,696.4376,649.4134,671.8505,678.92285,1.9714355,2.9830933,601.93884,0.055192642
8,853.5296,603.92145,874.4156,607.11597,709.0775,599.4147,2.5996094,2.5407104,728.7255,0.34252697
9,1619.1287,1534.7352,1608.3807,1525.9948,1605.1846,1508.5696,0.07952881,0.6469116,1576.9319,0.053517487
10,1449.3502,1425.482,1507.2695,1476.3182,1510.9889,1526.4124,0.6121216,1.1035156,1437.4161,0.01660491
11,1287.3507,1106.7828,1328.3596,1081.607,1284.139,1084.439,0.64471436,0.7108154,1197.0668,0.15084194
12,749.3731,759.66095,940.3519,784.824,712.4385,537.6583,8.006348,8.004944,754.517,0.013635003
13,1781.9221,1505.644,1708.7501,1542.0049,1773.8253,1499.41,0.65057373,0.6500244,1643.7831,0.16807453
14,694.4677,640.3537,705.6393,711.9238,685.1983,689.8969,0.98846436,0.85388184,667.4107,0.08108053
15,771.14874,787.2273,801.52356,805.4709,846.77734,848.6105,0.9794922,0.35247803,779.188,0.02063501
16,230.52748,238.28548,261.28635,270.7099,304.09027,318.21918,0.5812378,0.21636963,234.40648,0.033096336
17,229.29346,178.35176,211.64291,211.17729,209.35352,266.2871,1.1482544,0.87420654,203.8226,0.24993154
18,809.45905,617.24255,750.89355,571.5111,729.12604,521.44055,0.5880127,0.64678955,713.3508,0.26945576
19,2030.6072,1833.7463,2041.7479,1879.6771,2056.964,1887.7458,1.758667,2.838623,1932.1768,0.10188552
20,3899.0723,3647.7993,3950.584,3729.6165,3877.77,3678.1016,3.2219849,5.102478,3773.4358,0.06658997
21,873.0598,778.96265,914.07263,774.8248,796.1294,639.4578,3.1174316,2.8884888,826.0112,0.11391754
22,671.30457,551.2832,689.74835,580.39,740.32104,600.6156,0.2029419,0.3048706,611.2939,0.19633988
23,555.2997,554.9824,605.9079,580.9642,515.6823,507.54224,0.33380127,0.20227051,555.14105,0.00057149574
24,3781.3853,3385.2708,3847.7234,3452.227,3508.1714,3237.1084,2.8503418,1.4158936,3583.3281,0.11054374
25,11717.458,11445.067,12070.694,11790.465,12281.828,11631.348,18.900574,22.831177,11581.263,0.023519943
26,1050.5027,1187.8129,1126.0979,1177.7596,1134.6726,1203.5607,4.0203247,4.2060547,1119.1577,0.12269064
27,330.11993,370.5805,392.821,402.5999,419.08276,570.05994,3.088379,3.130371,350.35022,0.11548607
28,452.09705,474.05692,507.52185,454.97177,430.4412,388.84216,1.4041748,2.0343628,463.07697,0.04742164
29,381.454,426.26834,472.3268,467.5241,449.60034,457.91342,3.9683838,3.5162354,403.86118,0.11096469
30,1062.2509,966.81024,1087.0604,975.8667,1000.8435,903.432,3.2955933,3.2085571,1014.5305,0.094073676
31,881.23535,972.65894,832.70575,928.88043,869.9554,871.6315,2.489441,2.6588135,926.94714,0.09862869
32,1915.6776,1821.6626,1983.036,1894.4459,2031.8911,1868.3885,1.4332886,3.4869385,1868.6702,0.050311185
33,988.5339,1030.1156,993.89734,1027.1204,1023.29987,983.1138,0.92059326,1.9794922,1009.3247,0.041197572
34,622.5354,496.42804,660.0092,540.94415,775.26044,582.0979,0.65441895,0.025878906,559.4817,0.22540034
35,1471.1322,1518.7069,1508.4072,1483.1273,1410.3413,1413.2758,0.5132446,1.3596802,1494.9196,0.031824257
36,18306.865,18316.072,18828.88,18693.744,19335.268,18504.28,50.39972,53.841125,18311.469,0.0005028013
37,1359.0149,1406.282,1386.8439,1426.6115,1390.4982,1455.2821,4.836853,5.069275,1382.6484,0.034185905
38,429.1413,533.5252,396.50174,466.06985,596.8897,419.32135,1.9868164,3.263916,481.33325,0.21686412
39,511.44443,565.26697,599.9228,609.9531,712.24274,633.6001,0.2666626,0.5812988,538.3557,0.099975795
40,1471.7607,1364.2854,1474.334,1394.6859,1468.168,1406.822,3.835266,3.3603516,1418.0231,0.07579238
41,136.83638,274.8019,202.55542,331.66748,295.46204,375.0043,1.0706177,0.7654419,205.81915,0.6703241
42,682.9071,695.7901,743.22205,728.06177,851.1128,760.23865,0.7652588,0.8076782,689.34863,0.01868865
43,419.40277,462.49396,507.32272,497.4477,372.1392,399.22614,2.8209229,3.3572388,440.94836,0.09772389
44,1051.0686,1100.4003,1135.3795,1237.4655,1308.665,1298.8704,2.1411133,1.368103,1075.7344,0.04585859
45,1642.7913,1517.9456,1705.5568,1605.0952,1910.6641,1687.8424,1.7067871,2.1940918,1580.3684,0.07899785
46,211.50981,211.66109,214.8834,199.44145,292.2363,270.78818,1.3289795,0.34674072,211.58545,0.00071496237
47,526.4329,360.4373,514.5137,355.62927,509.67545,367.00165,1.9328003,1.7139893,443.43512,0.3743403
48,4141.5137,3936.4978,4199.2246,4016.116,4221.6284,3958.899,7.979492,7.635742,4039.0059,0.05075899
49,4676.291,4475.451,4724.9375,4533.444,4677.014,4479.8896,9.3533325,9.71698,4575.871,0.04389106
50,195.44138,195.51352,210.72511,203.27063,232.07225,253.54033,0.9135742,0.65997314,195.47745,0.00036906332
51,477.23166,609.26984,505.1065,659.5021,700.59845,790.27765,2.1646729,2.5092773,543.25073,0.243052
52,2061.1104,1862.5642,2120.3994,1970.6505,2251.0974,2042.7751,2.6339111,3.892273,1961.8373,0.10120419
53,1694.77,1662.7572,1759.962,1725.7769,1834.1512,1757.566,3.0258179,3.4170532,1678.7637,0.019069282
54,3786.9902,3697.6812,3937.5012,3855.56,4024.367,3853.61,8.402527,8.826233,3742.3357,0.02386453
55,1761.4313,1795.6996,1845.5078,1857.0308,1827.9309,1817.4459,4.470337,4.4069824,1778.5654,0.019267388
56,1235.5355,1129.2505,1267.0667,1153.3401,1211.9033,1069.6932,3.4884644,3.7041016,1182.3931,0.089889765
57,2824.4126,2758.8123,2926.6997,2880.7166,3011.5203,2880.261,3.8167114,4.847412,2791.6123,0.023499088
58,1885.2728,1825.7628,1964.7229,1916.6531,2056.3127,1875.1606,3.3250732,3.952942,1855.5178,0.032071915
59,1488.3132,1427.7478,1524.2146,1482.9305,1572.5273,1520.6835,2.3740234,1.9589844,1458.0305,0.041539207
60,6843.13,6498.0986,7061.085,6782.361,7075.953,6575.9907,15.920715,18.863586,6670.6143,0.05172406
61,7426.6133,7228.4014,7733.0713,7501.179,7910.9263,7417.8926,19.836914,21.602173,7327.5073,0.027050387
62,2873.9995,2981.3372,2982.5835,3021.2683,2970.1768,2973.2754,10.24646,9.884644,2927.6685,0.036663182
63,3125.3005,3067.1533,3207.9995,3162.233,3143.2646,3093.7114,10.602051,9.912781,3096.227,0.018780023
64,1995.2931,2090.3398,2085.1191,2103.4197,2048.8022,2082.2102,10.222717,9.406433,2042.8164,0.04652731
65,776.59576,774.737,813.3944,830.06696,809.50226,790.8066,4.4608154,4.5426025,775.6664,0.0023963456
66,489.86563,650.6349,508.9354,717.6695,680.475,574.8666,0.9370117,1.0822144,570.25024,0.28192756
67,606.69366,610.93207,611.9829,584.9444,621.67596,569.77563,1.0404053,1.8077393,608.81287,0.006961751
68,2405.3425,2392.163,2483.4211,2433.0432,2562.979,2390.8342,4.157715,5.083496,2398.753,0.0054942896
69,1849.6975,1902.218,1830.3895,1824.8646,1784.7,1761.413,4.4716187,4.8113403,1875.9578,0.027996637
70,2535.9136,2579.2432,2576.8726,2577.631,2629.1553,2570.4849,5.407837,6.0941772,2557.5784,0.016941646
71,477.46646,599.26935,596.1375,766.75824,834.3434,910.77,1.460083,1.345398,538.3679,0.2262447
72,4522.272,4703.7476,4511.233,4558.924,4374.276,4401.8105,17.901184,17.905823,4613.01,0.039339952
73,2855.3687,2900.239,2863.3408,2842.8215,2892.965,2738.9788,10.939758,10.7901,2877.8037,0.015591877
74,658.29596,658.27576,690.7704,674.0745,659.26483,685.82074,2.3289185,2.380127,658.2859,3.068976e-05
75,1769.4899,1926.5417,1836.6571,1931.2822,1948.655,1961.1709,6.4783325,6.9294434,1848.0159,0.08498406
76,683.37415,765.1035,758.0893,800.1856,791.4042,810.3102,0.99902344,0.840271,724.23883,0.11284865
77,268.06442,207.50693,349.47424,252.29904,264.01062,298.20447,1.3919067,1.9776001,237.78568,0.2546726
78,1183.4565,1216.7975,1225.6947,1295.6764,1319.078,1354.3634,2.2874146,2.227417,1200.127,0.02778118
79,360.22217,324.81628,407.34863,392.05307,496.9765,461.21063,0.47601318,0.7425537,342.51923,0.10336904
80,3554.1814,3585.1243,3643.895,3621.604,3709.1948,3618.4521,11.986572,11.9938965,3569.6528,0.008668314
81,460.32437,473.77853,520.4095,522.3121,555.30914,529.19147,0.15997314,0.33648682,467.05145,0.028806597
82,525.65594,600.03125,598.2725,569.33136,490.94547,578.31354,0.9552002,1.5745239,562.8436,0.13214204
83,2792.0322,2764.707,2875.5054,2825.498,2948.3928,2858.2205,6.7807007,6.8375854,2778.3696,0.009834975
84,1077.7249,632.0065,1030.0521,645.0863,652.0029,473.26614,6.4382324,5.4956055,854.86566,0.52138996
85,1866.9869,1855.1492,1895.2167,1870.6978,1895.9182,1828.3894,4.237793,4.830017,1861.0681,0.006360739
86,2146.7412,2151.488,2216.4265,2200.8704,2273.1692,2167.5747,6.914612,7.315857,2149.1147,0.0022087356
87,861.00824,895.2488,911.5411,939.638,917.81067,954.03424,1.1689453,1.6741333,878.12854,0.03899263
88,3182.5273,3097.8843,3268.9146,3189.9778,3344.3618,3207.4802,8.485535,8.988586,3140.2058,0.026954623
89,1531.5795,1406.9595,1612.0806,1470.8651,1629.5557,1448.6464,3.406067,3.3452759,1469.2695,0.084817655
90,262.12384,230.67455,238.72264,214.41148,366.81976,339.52057,0.29870605,0.1708374,246.3992,0.12763554
91,1306.5363,1236.8341,1349.8744,1284.3118,1379.2792,1297.5842,2.0735474,1.4718018,1271.6852,0.05481085
92,504.85593,404.06403,568.44617,491.15463,422.33008,397.70374,0.4864502,0.49395752,454.45996,0.22178389
93,312.0786,238.26862,302.2509,255.90414,318.6998,243.80733,1.6806641,1.2421875,275.1736,0.26823065
94,718.8151,699.46075,779.32446,726.4069,831.2122,737.87756,1.4049683,1.7644653,709.13794,0.027292814
95,752.74176,718.2884,789.94116,730.05865,779.52484,676.73157,1.5145264,1.8787231,735.5151,0.046842504
96,234.0769,562.3149,172.24753,524.9334,251.69589,498.22812,2.1502075,1.4777222,398.1959,0.8243128
97,4381.4414,4319.4067,4456.5356,4380.219,4484.7163,4294.3154,11.6623535,11.545227,4350.424,0.014259454
98,612.87585,652.37646,648.17303,665.6107,684.14026,628.856,1.534729,1.8997803,632.62616,0.062439103
99,1845.1154,1849.6901,1944.5956,1937.4471,1994.991,1925.8605,6.1849976,6.6848145,1847.4027,0.0024762913
100,2569.9111,2453.8308,2659.5178,2573.3604,2750.3513,2557.7588,6.5806274,8.028564,2511.871,0.04621269
101,5476.0386,5403.4746,5704.7446,5673.537,5921.516,5657.8105,7.2453003,10.014709,5439.757,0.0133395605
102,1447.7401,1300.4359,1472.0175,1388.0193,1583.2954,1475.7214,0.73895264,1.5947876,1374.088,0.10720143
103,2704.1318,2794.4653,2669.452,2731.806,2688.189,2750.9033,10.857239,10.953613,2749.2986,0.032856926
104,3897.4082,4129.9033,4042.7612,4149.8213,4222.439,4108.6484,6.701172,8.725708,4013.6558,0.05792602
105,2353.3352,2532.2214,2331.4568,2427.808,2308.4985,2411.7078,6.7111816,6.9971924,2442.7783,0.07323065
106,561.5277,560.48425,547.99347,555.34216,538.6519,502.0216,2.5578613,3.0238037,561.006,0.0018599749
107,1569.6392,1597.9613,1613.3656,1589.4225,1595.9264,1583.5802,4.194092,4.155884,1583.8003,0.017882396
108,1182.9941,1447.1191,1125.2887,1350.6365,1218.6528,1445.819,7.5058594,6.642029,1315.0566,0.20084687
109,1270.3553,1369.9008,1279.8201,1310.5348,1249.9349,1295.8021,4.607544,4.544739,1320.128,0.07540587
110,954.84644,1026.1459,923.77435,982.8741,917.66595,986.8464,2.4071045,1.9975586,990.49615,0.07198356
111,489.74017,475.6969,515.4367,463.36935,559.2008,468.86417,1.4716797,2.0704346,482.71854,0.029092055
