frame_index,left_toe_speed,right_toe_speed,left_ankle_speed,right_ankle_speed,left_knee_speed,right_knee_speed,left_toe_vertical_delta,right_toe_vertical_delta,toe_tapping_rate_proxy,toe_lr_asymmetry
1,5293.7324,5586.6504,6025.814,5814.6274,5520.638,5453.3057,17.979797,23.204163,5440.1914,0.05384332
2,5604.3364,5252.9634,5744.5044,5394.048,5522.7686,5269.8486,11.004639,10.860352,5428.65,0.064725675
3,1511.2336,1531.2573,1548.5741,1564.2855,1577.2094,1603.2192,0.79748535,0.41918945,1521.2455,0.013162689
4,917.14166,780.3826,895.39435,818.9871,1008.5908,846.65857,3.052063,2.3199463,848.76215,0.16112763
5,930.6697,952.98224,967.80286,991.28595,891.9913,916.5555,3.293457,2.4754639,941.8259,0.023690749
6,1738.6104,1778.7025,1818.3264,1824.826,1843.4773,1822.6392,1.0258789,0.7225952,1758.6565,0.02279704
7,963.7106,1013.5117,1035.2328,1122.7216,1047.2401,1238.3547,2.593628,2.0829468,988.61115,0.050374858
8,558.2046,541.8796,570.1107,557.34796,567.8715,560.5011,0.84069824,0.2947998,550.0421,0.029679568
9,2935.173,2920.813,3068.9243,3010.7292,3034.4348,3030.809,3.4293213,4.9763184,2927.9932,0.0049044196
10,1166.5939,1412.9298,1304.7308,1441.3939,1486.2264,1778.4178,0.15289307,0.22875977,1289.7618,0.19099335
11,5618.6143,5677.7803,5836.468,5805.88,5944.1562,5989.1455,3.0264282,2.845581,5648.1973,0.010475203
12,8662.397,9128.02,9013.936,9175.195,9385.972,9713.961,5.067932,10.11615,8895.209,0.052345265
13,1605.2969,1682.1188,1656.8352,1706.1567,1648.908,1639.4716,5.3893433,6.722168,1643.7078,0.046736956
14,122.41874,151.34366,172.9724,126.16581,168.62352,111.84979,0.9246216,1.3814697,136.8812,0.21131405
15,530.0686,450.79227,753.9096,534.5504,562.50806,443.2074,3.9383545,2.2525635,490.43042,0.16164646
16,829.59326,948.6189,925.27783,991.0562,901.1358,975.76,1.1455078,0.21099854,889.1061,0.13387112
17,511.90387,541.2723,542.3157,541.55347,572.2921,598.634,0.8915405,1.3082886,526.5881,0.055771124
18,346.43582,325.3308,424.9081,310.08215,297.6382,197.30255,2.545166,2.861145,335.8833,0.06283436
19,1406.3312,1429.6501,1461.1168,1455.7128,1486.5259,1486.8188,0.70092773,1.2752075,1417.9907,0.01644508
20,1028.6538,964.5501,1080.8181,969.559,1119.6124,1025.4045,3.4973145,3.8145142,996.6019,0.06432227
21,922.635,970.51697,1023.8551,1006.86334,1057.268,1109.8059,0.8045044,1.2449951,946.576,0.05058438
22,779.3243,876.5461,821.1438,907.975,832.5906,891.09216,0.70996094,0.75964355,827.9352,0.11742683
23,670.0785,728.3874,692.1463,765.07477,655.0077,693.5882,2.507019,2.6177979,699.2329,0.08338981
24,6938.082,6976.4087,7072.304,7145.933,7023.5864,6969.7666,14.909729,16.5307,6957.245,0.0055088843
25,2513.364,2399.2957,2603.2158,2467.0295,2609.848,2499.849,4.1760254,1.7855225,2456.3298,0.046438534
26,1568.9639,1474.0125,1617.8044,1555.9497,1615.7727,1487.4178,3.093689,3.3978271,1521.4882,0.06240694
