frame_index,left_toe_speed,right_toe_speed,left_ankle_speed,right_ankle_speed,left_knee_speed,right_knee_speed,left_toe_vertical_delta,right_toe_vertical_delta,toe_tapping_rate_proxy,toe_lr_asymmetry
1,4659.265,4509.0845,4942.284,4856.2305,4900.634,4898.8867,6.8549194,6.168579,4584.175,0.032760676
2,3911.4707,3569.8784,4049.9182,3787.898,4235.128,3846.769,1.4910889,3.8509521,3740.6746,0.09131836
3,1336.9623,1292.7191,1377.1813,1335.4261,1416.588,1365.7874,0.9519043,1.5344238,1314.8407,0.03364907
4,165.59023,153.14056,231.3396,196.49763,187.16507,211.58897,1.3077393,1.083374,159.36539,0.07812023
5,1079.2007,1117.5424,1107.7393,1129.2776,1168.9755,1123.2659,1.5587769,2.0386963,1098.3716,0.034907743
6,332.086,332.01764,365.19354,373.65872,373.98083,355.2381,0.099609375,0.19091797,332.05182,0.0002058696
7,224.55605,193.40747,247.37335,235.11115,245.59154,198.83905,0.84155273,1.2946777,208.98175,0.14904925
8,399.99176,450.04706,425.54526,450.6094,449.74432,452.6128,0.42456055,0.3310547,425.0194,0.11777179
9,409.03384,431.6819,426.84436,436.85065,405.91696,453.04443,0.36376953,0.13745117,420.35785,0.053878002
10,281.63257,254.59616,299.30618,315.25943,293.46753,259.37012,0.4387207,0.44592285,268.11438,0.10083908
11,1366.2787,1351.0635,1429.8625,1415.3765,1488.8336,1451.4143,1.5614624,1.8821411,1358.6711,0.011198596
12,1472.047,1200.9243,1576.1683,1425.1992,1785.0363,1167.0814,1.1373901,0.45526123,1336.4856,0.2028624
13,1663.9159,1622.5363,1713.6678,1693.4241,1779.7388,1754.906,1.7475586,2.2496338,1643.2261,0.025181951
14,435.18954,403.81973,430.47824,398.5994,455.06992,423.60706,0.9160156,0.5612793,419.50464,0.07477822
15,425.4019,415.4048,382.2167,348.75903,431.71988,416.265,0.09295654,0.25317383,420.40332,0.023779785
16,229.32437,60.249542,175.1903,67.422,179.92601,49.60331,0.13879395,0.018981934,144.78696,1.167749
17,531.9917,493.1509,533.50214,509.8775,591.24176,537.173,0.14898682,0.011352539,512.5713,0.07577637
18,154.31763,142.07835,169.2473,175.62822,140.02975,168.97594,0.02355957,0.08679199,148.198,0.0825873
19,329.23788,253.32831,299.72977,235.6556,296.12332,258.01733,0.19580078,0.14562988,291.28308,0.26060414
20,226.78323,144.41093,180.76653,134.52544,173.31519,117.37283,0.18347168,0.5408325,185.59708,0.44382325
21,208.34113,221.45045,247.8656,237.41182,269.25165,254.09102,0.49176025,0.5864868,214.89578,0.061003193
22,464.28403,403.81943,464.82303,432.83585,467.97778,392.11868,1.2165527,1.0258179,434.05173,0.13930275
23,213.77399,175.26338,143.36485,135.98572,107.39746,151.72705,1.0484009,0.7579346,194.51868,0.19797896
24,2300.3716,2438.6523,2352.7905,2414.392,2399.1882,2529.3113,6.130554,6.8253174,2369.512,0.05835833
25,612.66064,672.6929,612.27625,630.1733,551.46985,640.34064,1.2224731,0.8234253,642.67676,0.09340967
26,245.6755,314.4824,247.43486,303.51874,246.9722,308.90305,0.8023071,0.673645,280.07895,0.2456696
27,370.9412,455.71716,364.9429,442.82703,282.77985,382.82806,1.7758179,1.1419678,413.32916,0.20510523
28,834.20544,806.0874,874.654,861.43463,879.17706,820.077,0.045410156,0.484375,820.1464,0.034284174
29,276.4295,264.66025,271.20987,258.2447,264.9469,247.90665,1.9648438,1.9128418,270.54486,0.04350205
30,653.3234,593.4103,683.22095,640.0272,743.0713,664.6943,0.3501587,0.96051025,623.3668,0.096112184
31,765.69336,763.72894,810.80206,815.09076,825.5105,797.8881,0.2763672,0.97698975,764.7112,0.0025688345
32,535.38104,626.2721,543.4376,606.89276,554.92426,629.08136,0.40673828,0.24938965,580.82654,0.1564857
33,164.00032,165.87714,156.85562,141.95161,161.32549,147.02074,0.7301636,1.199707,164.93872,0.011378868
34,189.68942,193.07733,192.0791,193.33014,187.87029,193.57422,0.015319824,0.009094238,191.38338,0.01770221
35,192.95532,167.1125,174.09712,153.1441,239.59819,163.91406,0.046569824,0.3883667,180.0339,0.14354418
36,769.19366,853.4357,754.97644,816.05664,862.1774,840.82666,1.1311035,0.77557373,811.3147,0.10383402
37,216.21913,216.61482,309.4771,305.81244,268.83658,330.3062,1.1196289,1.3445435,216.41698,0.0018283728
38,901.1139,895.74396,953.35693,949.33405,980.1684,957.9838,2.8187256,1.9196167,898.42896,0.005977027
39,343.9011,339.60193,368.5387,365.5399,351.69724,364.6659,0.55700684,0.4519043,341.75153,0.012579794
40,442.70987,460.70358,453.21036,466.3838,466.143,472.45456,0.06072998,0.6777954,451.70673,0.039834946
41,358.85193,356.60706,357.5965,349.9359,310.0291,334.16022,0.9209595,1.2025757,357.7295,0.0062753367
42,240.3247,287.7086,230.7648,259.39133,281.2709,264.13742,0.31652832,0.5516968,264.01666,0.17947307
43,147.96413,123.28725,117.414055,121.95045,141.50894,107.00577,0.4491577,0.9421387,135.62569,0.18194842
44,100.153076,107.676636,110.14409,110.7035,133.501,99.37198,1.0652466,1.24469,103.914856,0.072401196
45,526.9991,500.47278,536.4045,520.25323,601.5163,571.2376,1.0708618,1.1521606,513.73596,0.051634125
46,590.6123,553.1642,613.19556,601.7753,666.9666,683.3067,1.0518799,1.0286255,571.88824,0.065481536
47,365.34436,276.6826,354.856,292.71527,335.0975,265.7225,0.46142578,0.56152344,321.0135,0.2761933
48,1568.6432,1556.6956,1553.7471,1560.2876,1731.5082,1651.472,0.866272,0.50354004,1562.6694,0.0076456554
49,876.3977,828.04846,883.93494,839.9739,875.836,835.4774,0.4420166,1.1495361,852.2231,0.056733083
50,270.01547,259.4449,334.9381,304.42178,287.84088,288.58862,3.0895386,1.9820557,264.73016,0.039929666
51,181.43703,233.1501,204.89195,278.40024,183.54256,290.3985,0.70526123,1.3673706,207.29356,0.24946782
52,75.85213,121.38643,106.280205,119.57737,42.383213,119.643715,0.30145264,0.34490967,98.61928,0.46171805
53,352.8945,329.79233,424.5829,410.735,463.70926,403.94714,0.33392334,0.8468628,341.3434,0.06768015
54,179.06435,186.02496,196.49585,183.09091,188.00896,138.23611,0.36889648,1.0064697,182.54465,0.03813104
55,192.9873,121.97177,185.23589,117.989204,194.50874,125.78873,0.13342285,0.49645996,157.47954,0.45095086
56,207.90694,155.14745,197.29842,152.16718,140.49266,100.95571,1.447998,1.0112305,181.52719,0.29064235
57,192.13316,281.12546,169.35762,219.99591,235.24142,262.99146,1.038208,0.68743896,236.6293,0.37608317
58,500.00836,474.78162,514.84705,485.66348,494.75073,457.5824,0.9489746,1.31427,487.395,0.05175832
59,440.3958,391.55594,458.0852,432.38986,458.5417,455.1206,0.119140625,0.17510986,415.9759,0.11741035
60,579.52765,665.791,570.1638,629.6786,701.2934,744.3687,0.85076904,0.079833984,622.6593,0.13854024
61,1022.0166,1007.9675,1043.0254,1043.1381,1078.7444,1078.7844,2.2783203,2.5600586,1014.99207,0.013841558
62,136.12463,120.68103,157.22598,136.8659,189.41399,175.40674,0.08917236,0.36224365,128.40283,0.12027463
63,774.62305,782.40686,827.6936,845.2812,874.28656,833.3603,1.5559082,1.8135376,778.51495,0.009998284
64,417.4933,493.7348,473.45108,538.95264,405.12296,450.14136,0.85253906,0.72528076,455.61404,0.16733794
65,409.7931,433.7923,406.0016,442.97745,415.48996,463.38977,1.6611328,1.1762085,421.7927,0.05689811
66,221.11029,200.64102,227.43483,203.34506,158.19543,159.70647,0.31347656,0.5722046,210.87566,0.09706795
67,682.5278,657.2437,739.6371,733.7298,725.70874,679.2668,1.6522217,2.3034058,669.88574,0.037743837
68,472.64676,423.46027,478.91333,458.43314,516.8206,479.13748,0.98864746,0.95306396,448.05353,0.109778166
69,343.27893,365.67307,366.61575,379.86087,420.8936,413.98267,0.07397461,0.17315674,354.476,0.06317532
70,158.30688,149.99646,151.69502,145.18451,126.1248,147.7623,0.631958,0.63500977,154.15167,0.053910702
71,313.18808,281.68118,320.89005,300.7987,358.81512,292.9953,0.5220947,0.09173584,297.43463,0.10592881
72,1948.5455,2012.7075,2049.989,2123.8938,2098.3132,2169.4897,1.5609741,2.2390137,1980.6265,0.032394793
73,1628.6176,1655.5691,1668.8776,1695.0208,1743.178,1736.6906,1.3104858,1.8326416,1642.0933,0.016412916
74,141.98227,208.34413,137.93755,188.20331,74.1019,117.008026,0.8171997,0.6768799,175.16321,0.3788573
75,795.4264,735.0991,788.4744,731.1848,805.36804,736.5692,0.38482666,0.7514038,765.26276,0.0788321
76,974.1183,857.8244,994.2811,930.1544,1053.5873,935.55176,2.1044922,2.4261475,915.9713,0.12696236
77,694.794,654.63086,722.0288,707.772,717.7111,711.2808,1.0316162,0.87353516,674.7124,0.05952632
78,154.31049,186.96494,138.00734,161.4294,146.03061,166.93045,0.32177734,0.42523193,170.63771,0.19136713
