frame_index,left_toe_speed,right_toe_speed,left_ankle_speed,right_ankle_speed,left_knee_speed,right_knee_speed,left_toe_vertical_delta,right_toe_vertical_delta,toe_tapping_rate_proxy,toe_lr_asymmetry
1,16966.072,16924.451,17714.693,17561.54,17707.088,17480.654,30.756226,33.452637,16945.262,0.0024562085
2,11779.799,10518.939,10677.33,9974.035,10853.546,10065.123,34.447693,30.738892,11149.369,0.11308796
3,9837.743,9544.19,9657.819,9367.77,9541.757,9150.825,26.905273,27.807007,9690.967,0.030291378
4,1075.4498,1190.9058,1489.503,1542.1509,1906.217,1686.7599,1.1774292,2.0195312,1133.1777,0.10188687
5,4967.268,4911.1514,5223.064,5152.8794,5139.729,5164.459,10.270081,5.7089844,4939.21,0.011361472
6,5433.349,5370.9526,5358.055,5197.925,5120.136,4982.2744,9.65509,12.522461,5402.151,0.011550304
7,1849.3196,1714.7714,1828.1725,1762.7944,1730.3333,1625.4694,3.069641,1.5184326,1782.0454,0.07550213
8,1624.328,1508.947,1593.8204,1542.8694,1468.901,1424.196,4.4750366,0.8441162,1566.6375,0.07364881
9,582.5403,348.23956,377.54474,288.10477,449.64804,441.33804,0.58251953,0.041381836,465.38992,0.50345033
10,1029.374,1073.2571,1107.1527,1015.23035,1210.2484,936.07324,0.14263916,0.56481934,1051.3156,0.041741088
11,1535.3685,1299.6986,1647.604,1276.0063,1683.1371,1244.4733,2.8685913,1.2727661,1417.5336,0.1662535
12,2635.2979,2786.4055,2725.13,2888.9612,2473.4094,2693.444,10.160889,9.4105835,2710.8516,0.055741772
13,750.929,1185.5404,927.86115,1222.814,986.8681,1331.767,1.2595825,1.6304321,968.23474,0.44886985
14,628.30927,764.6417,715.9482,712.9101,757.07306,592.90155,3.9968262,4.688843,696.47546,0.19574624
15,633.2857,567.9527,728.4552,557.7844,530.16504,475.74786,2.1989136,2.187378,600.6192,0.10877609
16,1116.6606,869.5863,1008.0915,889.2551,1016.56775,874.06335,1.355835,1.7178345,993.1235,0.24878512
17,826.88275,871.0664,923.00867,940.9884,926.39075,929.45233,0.59558105,0.07940674,848.9746,0.052043553
18,3144.697,3111.9692,3277.7478,3204.4048,3301.7898,3192.5647,3.7844238,5.727661,3128.333,0.010461733
19,1000.1696,966.19446,936.03094,927.82605,939.8394,911.5225,2.4023438,0.184021,983.182,0.034556326
20,514.02454,266.5882,428.94717,275.00217,592.9684,364.03644,4.984436,2.199707,390.30637,0.63395417
21,1786.4818,1964.0143,1755.7467,1893.0892,1743.3411,1687.2748,4.1553345,3.6328125,1875.248,0.09467146
22,7029.0996,7062.3315,7190.888,7162.324,7188.958,6967.8643,3.8302002,8.671387,7045.716,0.0047166157
23,1061.7278,820.6039,1054.3555,796.5776,920.0544,455.43942,4.9767456,0.53515625,941.16583,0.25619704
24,6483.0156,6525.2266,6524.228,6315.5596,6240.713,5988.4434,2.5912476,10.80249,6504.121,0.0064898757
25,5045.9336,4939.889,5238.8096,5029.9546,5276.567,4996.5293,11.794556,6.6723633,4992.911,0.021239
26,1745.6085,1732.2668,1840.3374,1698.272,1719.77,1579.1128,11.421875,8.945679,1738.9377,0.007672313
27,2802.3777,2183.4817,2960.7056,2149.4482,3117.8735,2071.7712,2.4624023,2.5668945,2492.9297,0.24826051
28,1320.4672,1210.4995,1554.5441,1311.2389,1515.5146,1356.1089,5.4070435,6.725342,1265.4834,0.086897746
29,954.53284,1468.7744,1196.5206,1359.7163,892.40326,994.7752,3.562561,6.091675,1211.6536,0.42441306
30,260.11572,232.30844,195.41704,158.20673,240.3504,174.71872,2.7194214,0.1329956,246.21208,0.11294036
31,591.7364,678.64966,606.2522,620.7232,586.0685,575.9427,2.6201172,3.5672607,635.193,0.1368297
32,1341.1891,1191.3562,1387.9211,1271.72,1407.2435,1171.0912,4.491455,4.1220093,1266.2727,0.11832592
33,1474.9905,1689.6962,1593.066,1554.8278,1424.933,1312.2769,10.220398,9.666809,1582.3433,0.13568844
34,2088.2104,1833.4839,2085.6052,1832.5991,2253.485,1629.4084,1.4501953,2.2473145,1960.8472,0.12990639
35,6769.8975,6850.565,7010.6562,6919.0264,6852.234,6746.299,11.054626,21.534485,6810.2314,0.011845042
36,9218.314,8895.859,9709.079,8978.514,10178.171,8951.64,8.852966,18.324768,9057.087,0.035602517
37,2165.6663,2230.4146,2255.5588,2228.816,2102.5334,2030.4097,7.008545,7.69635,2198.0405,0.029457279
38,2030.443,1897.8097,1802.451,1756.4387,1852.9138,1667.6898,9.191162,10.33905,1964.1263,0.06752789
39,1735.4738,1654.7299,1782.7804,1689.0643,1704.4594,1733.252,3.279602,4.331726,1695.1018,0.047633655
40,614.3586,475.5738,487.95508,387.12463,518.8145,325.98477,4.225281,1.7373047,544.9662,0.2546668
41,3937.254,3891.3245,4066.189,3894.157,3904.8545,3783.3706,10.520142,9.089294,3914.289,0.011733789
42,2512.6284,2391.7883,2616.177,2499.4482,2481.3328,2460.3508,2.5182495,2.6461792,2452.2085,0.049278066
43,3339.6697,3305.8562,3508.948,3372.5574,3452.6724,3326.2942,8.692322,11.890625,3322.763,0.010176313
44,1230.7655,1439.3053,1380.1392,1514.7168,1467.5607,1531.1493,4.819214,5.6567383,1335.0354,0.15620545
45,1042.0088,949.73413,1184.5923,1000.74976,1197.3307,925.8967,2.0947266,3.173584,995.87146,0.09265719
46,2399.1262,2401.3352,2477.4326,2441.3196,2471.0486,2446.8884,5.399353,2.7376099,2400.2307,0.0009203217
47,1017.5364,1013.95935,1172.6075,1115.1534,1153.7638,1081.5277,4.3130493,0.05859375,1015.74786,0.003521569
48,2588.0217,2260.9536,2602.0745,2268.068,2663.7131,2181.332,10.683228,9.375732,2424.4878,0.13490194
49,431.48718,600.13715,501.38763,552.6387,529.9592,531.30646,0.19189453,1.9420776,515.81213,0.32696006
50,651.6871,673.4995,820.6131,762.778,931.15576,788.25037,2.1827393,0.21740723,662.59326,0.0329198
51,1142.392,1170.9786,1273.6351,1305.6261,1287.6907,1289.7894,4.3389893,2.1795654,1156.6853,0.024714302
52,1418.8159,1348.262,1211.2954,1052.2512,1407.3763,1125.5514,2.8952637,5.540344,1383.539,0.05099528
53,1595.0414,1906.8478,1556.8777,1702.6962,1775.3728,1679.2083,1.0842285,2.3793945,1750.9446,0.17807896
54,3492.0056,3558.0828,3577.1152,3536.367,3563.5706,3460.0754,1.2642822,2.185852,3525.0442,0.018745055
55,4055.8928,4159.7437,4337.385,4293.478,4093.1462,4032.959,6.5528564,12.573547,4107.8184,0.025281262
56,3740.796,3230.5833,3635.8118,3084.6575,3437.8809,2684.0562,5.5039062,1.1472778,3485.6895,0.14637353
57,3004.387,2995.3958,3163.5813,3102.3,3294.511,3041.2078,7.946533,4.3633423,2999.8914,0.0029971788
58,1939.1492,1269.6853,1775.068,1400.6697,1980.1636,1376.1311,5.210388,2.1382446,1604.4172,0.41726294
59,1623.617,1775.3392,1583.9226,1694.114,1532.9591,1637.2097,1.3867188,4.874756,1699.478,0.089275815
60,1912.5233,1592.7211,2040.7817,1780.7856,1800.4741,1672.5879,6.3328247,5.4970703,1752.6222,0.18247072
61,2145.0254,2059.2917,2470.622,2318.5435,2328.2456,2241.4329,7.775696,7.3845215,2102.1587,0.04078362
