frame_index,left_toe_speed,right_toe_speed,left_ankle_speed,right_ankle_speed,left_knee_speed,right_knee_speed,left_toe_vertical_delta,right_toe_vertical_delta,toe_tapping_rate_proxy,toe_lr_asymmetry
1,4201.2334,2971.0496,4117.572,3072.7761,4330.78,3329.3643,23.220581,16.455078,3586.1416,0.3430383
2,2133.6865,2147.0508,2101.8872,2276.4927,1930.6615,2095.765,5.079712,8.109253,2140.3687,0.0062439046
3,1154.3488,773.4763,1037.1852,741.52496,926.80084,917.28827,7.083618,4.2886963,963.91254,0.39513174
4,2241.6345,2582.0652,2379.3694,2501.216,2098.552,2035.2843,7.854004,9.700623,2411.8499,0.1411492
5,1858.9851,2576.3499,1852.7972,2521.583,2073.5679,2585.7375,2.0605469,6.2770386,2217.6675,0.32347715
6,2257.465,1703.3984,2210.9712,1804.8688,1489.0057,1052.9998,19.83258,12.34375,1980.4318,0.27977064
7,1492.5483,1525.7266,1596.2732,1803.2324,1615.9584,1496.5322,10.214966,10.525085,1509.1375,0.021984892
8,181.6225,194.49591,441.82785,167.59384,391.92914,390.62466,0.8540039,1.0261841,188.0592,0.06845404
9,1272.8405,730.1159,1339.136,836.41174,1110.104,781.6199,7.2789917,3.25,1001.47815,0.5419235
10,2043.6273,1686.3945,2047.8975,1727.3776,2013.4315,1721.6603,6.3687134,1.8217163,1865.011,0.1915446
11,588.4601,858.80457,424.05026,775.3323,599.9098,841.1372,0.611084,0.62841797,723.6323,0.37359372
12,2212.7131,2030.2991,2387.5828,2265.1665,2155.9294,2054.5874,8.786377,2.8092651,2121.506,0.085983284
13,3002.7378,3278.6768,3023.1106,3131.1917,3010.9253,3067.3376,2.3546143,6.0302124,3140.7073,0.08785886
14,1022.1756,1184.0294,881.21063,878.1887,889.1804,964.6034,6.435547,0.27227783,1103.1025,0.146726
15,1839.3301,1916.1311,1840.05,1937.9232,1959.5934,2073.3394,7.041626,6.79718,1877.7306,0.040900983
16,1576.0417,1511.8773,1510.508,1458.4912,1526.77,1518.915,7.2857666,4.7512817,1543.9595,0.041558363
17,1630.9954,1386.8092,1936.5483,1671.2566,1718.3772,1547.2155,11.936279,6.62323,1508.9023,0.16183032
18,827.97296,1111.7902,783.14636,1009.6777,745.31323,977.0224,6.8501587,3.3098755,969.8816,0.29263076
19,1934.9542,2330.7983,2285.4834,2418.631,2060.4355,2483.0022,1.4383545,6.783386,2132.8762,0.1855917
20,778.7619,860.6309,1327.3358,1426.3613,1053.0267,1199.5146,4.2443237,3.7821045,819.6964,0.099877246
21,1299.5944,306.48038,1575.2462,1519.419,1418.7726,1782.3047,12.049377,0.2574463,803.03735,1.2366972
22,2531.9338,2490.8691,2422.624,2441.214,2630.0164,2746.6367,7.586426,5.0078125,2511.4014,0.016351309
23,3031.3152,2773.4656,3192.3735,3483.406,3263.3213,3581.6228,12.280273,7.8131104,2902.3904,0.08884043
24,7400.616,7709.7725,7413.7944,7434.9224,7076.0396,6737.579,15.327881,27.83435,7555.1943,0.040919695
25,5998.9624,6383.2393,6101.802,6203.7935,5948.4624,5766.0396,6.2525635,13.584473,6191.1006,0.06206923
26,1436.5925,1249.1134,1434.7836,1292.8984,1428.611,1280.6371,1.3478394,1.477356,1342.853,0.13961254
27,1494.9547,1535.8856,1540.5516,1537.2743,1615.2509,1622.3901,2.0855713,0.5765381,1515.4202,0.02700961
28,1239.9459,1522.6445,1385.4114,1524.3608,1355.0485,1471.6692,0.7640381,2.4518433,1381.2952,0.20466198
29,757.353,358.9028,866.6888,493.01944,828.7949,677.935,1.5776978,0.70825195,558.1279,0.71390486
30,2065.8325,2032.023,1990.0946,2166.414,1775.7001,1924.7906,12.7908325,11.091797,2048.9277,0.016501104
31,1006.8744,971.44293,1064.265,975.823,1020.7409,1095.9319,1.9644775,3.1419067,989.1587,0.03581979
32,628.20306,636.87744,639.88605,848.735,501.86954,678.16534,6.5133057,5.531067,632.5403,0.013713557
33,888.94696,828.35144,859.15686,1162.1246,1086.8755,1125.3586,4.0739746,4.3502197,858.6492,0.07057075
34,1607.8887,1528.4396,1778.8856,1550.2332,1704.9794,1617.2576,2.0063477,0.12023926,1568.1641,0.050663766
35,2835.4912,2847.4282,2940.332,2820.8713,2828.605,2726.915,3.0184937,2.7699585,2841.4597,0.004201014
36,8315.586,8457.069,8135.183,8201.349,7933.996,7636.782,13.837585,19.072876,8386.328,0.01687072
37,4917.2305,4957.2627,4717.8135,4668.9883,4859.961,4775.205,9.267456,9.311829,4937.2466,0.008108209
38,1600.7751,761.66864,1729.7253,1276.8875,1552.6497,1233.4197,6.6290894,4.3632812,1181.2219,0.7103716
39,1174.041,1247.2631,1041.759,1359.6862,1232.0342,1183.2399,6.755188,6.3847046,1210.6521,0.060481492
40,1338.6096,1577.1283,1617.8096,1684.1033,1821.6145,1886.9513,3.553833,0.8243408,1457.8689,0.16360776
41,895.70874,1812.1718,908.08954,1587.4447,852.49854,1150.4858,2.0445557,5.6434326,1353.9402,0.6768859
